I1,I2,I3,gx,gy,gz,ax,ay,az,V1real,V2real,V3real,N1,N2,N3,Vx,Vy,Omega,Ix,Iy,Iphi,Isigma,Type
0.3948716,0.420512533333333,0.365811666666667,-0.357333333333333,-1.656,36.518,-0.005729172,0.020849608,0.017382792,349.2,347.4,354.6,5664,5621,5715,0.1247076581449596,0.1199999999999994,112.128,-0.0167777603326323,-0.0267805999999997,0.3937319333333333,1.1811958,1
0.2003204375,0.33493583125,0.2115383125,-0.0093749999999999,-3.509375,41.838125,0.034210133125,-0.01988228375,-0.035278250625,378.0,374.625,384.75,6889,6788,6867,0.155884572681199,0.1799999999999977,121.32,0.0064766431509855,-0.0860043041666666,0.2489315270833333,0.74679458125,1
0.353845933333333,0.439316066666667,0.331623673333333,0.108,-1.002,36.2886666666667,0.0165527526666667,0.0095540386666666,0.0114257746666667,351.0,351.0,352.8,5732,5673,5717,0.0415692193816539,0.023999999999998,112.512,-0.0128300277930018,-0.0643875088888893,0.3749285577777776,1.124785673333333,1
0.3863246,0.382905733333333,0.384615066666667,-0.148666666666667,-1.676,38.1446666666667,-0.0094563784666666,0.00403646,5.999999999154831e-09,342.0,358.2,351.0,5890,5902,5881,0.2078460969082653,-0.3120000000000016,112.128,-0.0009869995301884,0.0017094000000003,0.3846151333333333,1.1538454,1
0.372780769230769,0.467455538461539,0.339250153846154,1.05923076923077,-0.340769230769231,16.91,0.0135592130769231,-0.0152494123076923,0.0090144336153846,155.769230769231,162.0,164.076923076923,3094,3004,3136,0.1918579356076225,-0.055384615384614,51.39692307692309,-0.0193589098184013,-0.074293384615385,0.393162153846154,1.179486461538462,1
0.4246793125,0.5144230625,0.38461525,-0.79875,-4.934375,74.785,-0.00245660625,0.0106507,0.01577752875,756.0,756.0,754.3125,13164,13084,13251,-0.0389711431702994,-0.0225000000000045,241.74,-0.023130997269205,-0.0731838541666667,0.4412392083333333,1.323717625,1
0.4038460625,0.501602625,0.2676279375,-0.5625,-5.16875,74.3475,-0.0474242466875,-0.03778071,-0.07167065,750.9375,747.5625,761.0625,14067,13953,14157,0.233826859021799,0.2249999999999955,241.02,-0.078645571137256,-0.1105770833333333,0.3910255416666666,1.173076625,1
0.42948675,0.509615,0.4102562625,0.1325,-3.7125,76.580625,0.0115203875,-0.04873654875,0.0410310125,742.5,756.0,762.75,12971,12936,13062,0.467653718043598,-0.0900000000000045,241.2,-0.0111027271347727,-0.0598289958333334,0.4497860041666667,1.3493580125,1
0.439316,0.432478466666667,0.316239206666667,-0.233333333333333,-0.884,33.3766666666667,0.0037760446,0.0007487002,0.0091471328,343.8,351.0,365.4,5846,5943,5995,0.4988306325798362,0.0959999999999979,113.088,-0.0710584197619957,-0.0364672422222223,0.3960112244444447,1.188033673333334,1
0.430768933333333,0.396581,0.3555552,0.294666666666667,-1.77866666666667,36.7033333333333,-0.0252604078,0.0055989046666666,0.0208007826666667,342.0,343.8,356.4,5590,5618,5639,0.3325537550532249,0.1439999999999981,111.168,-0.0434246691867565,-0.002279288888889,0.394301711111111,1.182905133333333,1
0.362918923076923,0.475345076923077,0.329388230769231,0.0123076923076923,-1.72846153846154,17.0746153846154,-0.0045447853846153,-0.0030799261538461,0.0161508423076923,166.153846153846,155.769230769231,162.0,2833,2703,2881,-0.0959289678038112,0.2215384615384522,51.61846153846155,-0.0193589542299604,-0.0861276666666667,0.3892174102564103,1.167652230769231,1
0.422090384615385,0.333333076923077,0.357001615384615,9.82769230769231,1.62538461538462,15.7,0.00393442,-0.0087139361538461,0.0457106369230769,164.076923076923,174.461538461538,172.384615384615,2814,2947,2839,0.1918579356076219,-0.1661538461538407,54.49846153846143,-0.0375790184366064,0.0374752820512819,0.3708083589743589,1.112425076923077,1
0.342382823529412,0.812971529411765,0.915535941176471,0.662352941176471,0.63764705882353,-4.25117647058824,0.0073960358823529,-0.0119198090588235,0.0102682994117647,-108.0,-328.764705882353,454.235294117647,-2068,-6160,8464,12.98426793626928,13.3835294117647,1.863529411764694,0.3309101067604027,-0.1226747647058824,0.6902967647058826,2.070890294117648,1
0.276017882352941,0.728506941176471,0.831071058823529,0.968823529411765,0.722941176470588,-3.21588235882353,0.0017951482352941,-0.0133128876470588,-0.0123793764705882,-111.176470588235,-333.529411764706,462.176470588235,-2067,-5892,8250,13.24101899715594,13.57411764705883,1.863529411764685,0.3204601008498508,-0.116641647058824,0.611865294117647,1.835595882352941,1
0.377073829411765,0.929109647058824,1.03016611764706,-0.355294117647059,-0.0423529411764706,-4.01823529411765,0.0336626647647059,-0.0020967552941176,0.029383037,-108.0,-319.235294117647,446.294117647059,-1982,-5735,8079,12.80087432135022,13.02352941176471,2.032941176470613,0.3770630084183162,-0.1503264490196078,0.7787831980392164,2.336349594117649,1
0.601810176470588,1.069383,0.565611058823529,0.303529411764706,0.944117647058824,-2.36705882352941,0.0003734046470588,-0.0103831582352941,-0.0046961154117647,142.941176470588,-314.470588235294,149.294117647059,2827,-5910,2910,0.1467148919352559,12.28235294117646,-2.371764705882342,-0.0208995703179564,-0.3237815882352943,0.7456014117647056,2.236804235294117,1
0.529411823529412,1.02413347058824,0.453996823529412,0.808235294117647,0.0900000000000001,-1.44941176470588,0.006218409117647,-0.0109863263529412,-0.0062471029411764,155.647058823529,-314.470588235294,169.941176470588,2841,-5824,2967,0.330108506854308,12.7270588235294,1.185882352941123,-0.0435408705509355,-0.3549527647058853,0.6691807058823546,2.007542117647064,1
0.692308,1.15686211764706,0.550528,1.16529411764706,0.698235294117647,-3.42176470588235,0.0013212323529411,-0.0103113667058824,-0.0015222964705882,141.352941176471,-306.529411764706,162.0,2670,-5662,2875,0.47682339878954,12.21882352941177,-0.3388235294117339,-0.0818567211657051,-0.35696274509804,0.79989937254902,2.39969811764706,1
0.911010764705883,0.0045248882352941,0.947209882352941,1.17058823529412,0.222941176470588,0.664117647058824,0.0117043911764706,0.0037195615882353,0.0057444993529411,-268.411764705882,0.0,268.411764705882,-4829,6,4786,12.39740836852827,0.0,0.0,0.0208995703179558,0.6163902901960785,0.6209151784313727,1.862745535294118,1
0.497041384615385,0.0019723846153846,0.493096692307692,1.01307692307692,-0.0707692307692308,-0.173846153846154,0.0125450738461538,-0.0257474546153846,0.0016526476153846,-265.846153846154,0.0,278.307692307692,-4620,8,4623,12.56669478229973,0.1661538461538402,1.329230769230721,-0.0022774691657168,0.3287311025641025,0.3307034871794872,0.9921104615384616,0
0.32307674,0.213675013333333,0.191452806666667,1.23333333333333,-1.968,40.34,0.0223470753333333,-0.0192057106666667,-0.0076823667333333,358.2,360.0,358.2,6006,6097,6125,0.0,-0.0480000000000029,114.816,-0.0759931133417971,0.0290598400000003,0.2427348533333333,0.72820456,0
0.188034,0.1914528,0.222222006666667,0.0253333333333334,-1.60533333333333,40.6913333333333,-0.0199219013333333,-0.01266277,-0.108186748,336.6,336.6,334.8,5516,5545,5459,-0.0415692193816528,-0.0240000000000014,107.52,0.0197384548520569,0.0091168022222222,0.2005696022222223,0.601708806666667,0
0.218803273333333,0.24444434,0.30085454,3.08466666666667,-5.29,84.9106666666667,-0.0460123259333333,-0.08540027,0.015185558,770.4,761.4,783.0,12411,12432,12466,0.290984535671571,0.4079999999999973,246.912,0.0473723208973499,0.0102563777777776,0.2547007177777776,0.764102153333333,0
0.27692294,0.331623813333333,0.252991413333333,2.872,-3.29466666,86.6046666666667,-0.029606128,0.0268715773333333,-0.0207681873333333,772.2,765.0,774.0,12826,12866,12911,0.0415692193816516,0.2159999999999968,246.528,-0.0138168733631188,-0.0444444244444443,0.2871793888888887,0.8615381666666662,0
0.220512686666667,0.241025613333333,0.32649568,2.19333333333333,-5.57866666666667,87.4266666666667,0.0213379353333333,0.0020832733333333,0.038395124,747.0,759.6,765.0,12374,12418,12389,0.4156921938165306,-0.0960000000000036,242.304,0.0611893097305221,0.0216523800000003,0.2626779933333333,0.78803398,0
0.28717934,0.3777778,0.391452806666667,-1.82066666666667,-5.03,82.9633333333333,0.027490202,0.0464029786666667,-0.0128743173333333,750.6,739.8,738.0,12100,12073,12049,-0.2909845356715732,0.1199999999999989,237.696,0.0602023140493356,-0.025641151111111,0.352136648888889,1.056409946666667,0
0.562130230769231,0.0374753153846154,0.597632846153846,2.42153846153846,0.582307692307692,-0.152307692307692,-0.0017465484615384,-0.0065542383846153,-0.0021784936923076,-267.923076923077,-4.15384615384615,270.0,-3897,-25,3881,12.42280133059401,0.1384615384615376,-0.221538461538471,0.0204974445492432,0.3616041487179487,0.3990794641025641,1.197238392307692,0
0.343195307692308,0.0098619307692307,0.357001930769231,1.72846153846154,0.0138461538461539,-0.229230776923077,-0.0108736661538462,-0.00848861,-0.0200383223076923,-168.230769230769,4.15384615384615,176.538461538462,-3083,-16,3060,7.962104327716629,9.379164112033324e-15,1.329230769230844,0.0079712575500612,0.2268244589743591,0.2366863897435899,0.7100591692307697,0
0.353276111111111,0.562678388888889,0.314814555555556,1.52944444444444,0.906666666666667,-0.0916666722222221,-0.0021701423888888,-0.0004069,0.00945367,159.0,-316.5,160.5,3806,-8010,3928,0.0346410161513773,12.7,0.32,-0.0222057894534514,-0.152422037037037,0.410256351851852,1.230769055555556,0
0.292307666666667,0.516239266666667,0.494017066666667,-1.208,-1.168,1.76733333333333,0.02242838,0.0291503533333333,0.0081868513333333,-109.8,-325.8,482.4,-1648,-5325,7508,13.67627317656386,13.656,4.991999999999998,0.1164569763880779,-0.0820512666666667,0.4341880000000003,1.302564000000001,0
0.270085206666667,0.2256408,0.0905982266666667,0.532666666666667,-0.820000000666667,21.1106666666667,-0.0211751385333333,-0.0052571726666666,0.013199862,163.8,171.0,187.2,2732,2798,2936,0.5403998519614891,0.1199999999999991,55.68,-0.1036268562190331,-0.0301993888888887,0.1954414111111112,0.5863242333333337,0
0.3145296,0.256410146666667,0.17264942,1.40533333333333,-2.47666666666667,38.8666666666667,0.02524414,0.0069661146666666,-0.0019531466666666,360.0,356.4,367.2,5785,5862,5911,0.1662768775266125,0.1919999999999988,115.584,-0.0819145601156725,-0.0085470911111113,0.2478630555555557,0.743589166666667,0
0.24358950625,0.3333331875,0.161858825,0.468125,-0.225625,0.50125000625,-0.009231569,0.0133514285625,0.00596618375,170.4375,-351.0,175.5,3234,-6589,3261,0.1169134295108989,13.9725,-0.54,-0.0471872308207389,-0.08707268125,0.24626050625,0.7387815187500001,0
0.3111108,0.2615382,0.205128013333333,0.470666666666667,-1.28533333333333,18.6166666666667,-0.00779624,-0.008561186,0.0191569053333333,163.8,165.6,176.4,2736,2774,2860,0.2909845356715715,0.1199999999999997,53.952,-0.0611891904114668,-0.0022791955555556,0.2592590044444443,0.7777770133333329,0
0.170940026666667,0.25982888,0.147008426666667,0.737333333333333,-1.25466666666667,21.9566666666667,-0.0114095106666667,0.0043782526666666,0.0057128906666666,180.0,172.8,171.0,2791,2784,2883,-0.2078460969082653,0.0719999999999987,55.872,-0.0138169157021384,-0.0672364355555553,0.1925924444444446,0.577777333333334,0
0.2854698,0.26666648,0.259828806666667,0.646666666666667,0.206666666666667,1.902,0.0188313806666667,0.0152506746666667,-0.0143066267333333,-113.4,-352.8,496.8,-1854,-5798,7973,14.09196537038039,14.52,3.264000000000006,-0.0148038344032892,0.0039885488888889,0.270655028888889,0.811965086666667,0
0.218803206666667,0.305982673333333,0.3025638,0.154,0.499333333333333,1.22866666733333,0.033821606,-0.0037434933333333,0.0224283993333333,-115.2,-352.8,489.6,-2071,-6215,8553,13.96725771223543,14.4,2.303999999999996,0.0483592011084825,-0.0301994466666663,0.2757832266666667,0.82734968,0
0.165811813333333,0.252991206666667,0.2461536,0.248666666666667,-0.192,1.19533332666667,0.0110839786666667,0.031852204,0.0014485348,-118.8,-358.2,502.2,-1873,-5629,7704,14.34138068667031,14.664,2.687999999999993,0.0463853521591756,-0.0313390000000003,0.2216522066666667,0.66495662,0
0.141025575,0.2291665,0.124999875,-0.0525,0.277499999375,0.531875,-0.0084228475,0.02685545,-0.01322936425,91.125,-178.875,87.75,1602,-3358,1617,-0.0779422863405994,7.155,0.0,-0.0092524422089521,-0.0641025166666666,0.1650639833333333,0.4951919499999999,0
0.19070494375,0.3301280625,0.246794625,0.058125,-0.139375,-0.068125,-0.020568843125,-0.0298156688125,-0.018630985,172.125,-352.6875,180.5625,3023,-6186,3024,0.194855715851499,14.1075,0.0,0.0323833925684478,-0.0742521854166666,0.2558758770833333,0.7676276312499999,0
0.314529673333333,0.331623666666667,0.3418802,0.096,-2.15466666666667,37.4253333333333,-0.0154785193333333,0.0009928433333333,-0.0090169173333333,347.4,343.8,360.0,6025,6018,6005,0.290984535671571,0.2639999999999981,112.128,0.0157908339334782,-0.0022791533333336,0.3293445133333333,0.98803354,0
0.329914266666667,0.0102564,0.333333066666667,0.669333333333333,0.308,0.119333326666667,0.007438158,0.0004231733333333,0.015087878,-300.6,1.8,306.0,-4863,-1,4906,14.00882693161708,0.0239999999999992,0.7679999999999972,0.0019738451003054,0.2142448444444446,0.2245012444444447,0.673503733333334,0
0.456410133333333,0.0085470066666666,0.309401473333333,-0.158666666666667,0.178666672666667,0.172666666666667,-0.0025553246666666,0.0071614653333333,0.0158854264,-293.4,-3.6,300.6,-4763,-14,4870,13.71784239594551,0.192000000000001,0.3840000000000054,-0.0848754894242061,0.2495725311111108,0.2581195377777775,0.7743586133333327,0
0.504273466666667,0.0290598133333333,0.347008266666667,0.33,0.153333333333333,0.608,-0.0048665479333333,-0.0169433973333333,-0.0058756582666666,-291.6,0.0,298.8,-4704,-1,4853,13.6347039571822,0.0959999999999996,0.7679999999999972,-0.0907971055541602,0.2643873688888891,0.2934471822222224,0.8803415466666673,0
0.09743582,0.716239533333333,0.425640733333333,0.497333333333333,1.094,0.61266666,0.0003743546666666,0.0019205986666666,0.004752594,-140.4,-311.4,466.2,-2374,-5403,8171,14.00882693161708,12.648,1.536000000000004,0.1894891950623576,-0.303134171111111,0.4131053622222221,1.239316086666666,0
0.292307533333333,0.3846152,0.606837533333334,2.53066666666667,2.05466666666667,1.75733333333333,-0.013785814,-0.0133951780666667,-0.0058105493333333,-102.6,-340.2,455.4,-1729,-5448,7386,12.88645800831245,13.776,1.343999999999996,0.1815939801682136,0.0433048888888889,0.4279200888888889,1.283760266666667,0
0.1762818875,0.24999975,0.3461535,1.308125,-0.0049999999999999,17.766875,-0.0111541593125,0.0080261225,-0.008178714375,175.5,163.6875,160.3125,2996,2857,2752,-0.3507402885326974,0.1124999999999989,53.28,0.0980754212045507,0.0074786291666666,0.2574783791666667,0.7724351375,0
0.883760533333333,1.073504,0.801709533333333,0.276,-1.61666666666667,28.3606666666667,0.006396486,-0.0048990866666666,-0.0117513,300.6,280.8,300.6,4784,4570,4885,0.0,0.5279999999999996,94.08,-0.047372166937278,-0.1538459777777781,0.919658022222222,2.758974066666666,0
0.835165357142857,1.18498121428571,0.851648571428571,-0.5,-3.73928571428571,66.1757142857143,0.0026506613571428,-0.0203507907142857,0.0015520885714285,690.428571428571,676.928571428571,700.071428571429,11668,11211,11659,0.2226922466874476,0.4885714285714357,220.5257142857142,0.0095165882049672,-0.227716166666664,0.957265047619046,2.871795142857138,0
0.924908714285714,1.10256328571429,0.8296705,-0.693571428571429,-3.57357142857143,66.3657142857143,-0.0041329571428571,0.0045689571428571,-0.0140729971428571,684.642857142857,678.857142857143,694.285714285714,11136,10896,11302,0.2226922466874225,0.2828571428571286,219.4971428571428,-0.0549858086549962,-0.1501824523809554,0.9523808333333346,2.857142500000004,0
0.85348,1.0183145,0.893773,-0.0535714285714285,-3.99142857142857,66.5057142857143,0.0091552357142857,-0.0801479343571429,-0.0114222312142857,698.142857142857,682.714285714286,690.428571428571,11153,10912,11255,-0.1781537973499485,0.3085714285714085,220.9371428571428,0.0232631743964576,-0.0964586666666667,0.9218558333333332,2.7655675,0
0.7726498,0.0,0.7401712,0.686666666666667,0.0726666666666667,0.708666666666667,0.0016275934,0.0062988292,0.0022949306666666,-257.4,-1.8,261.0,-4120,-7,4126,11.97193518191608,0.0960000000000007,0.1920000000000073,-0.0187515284529021,0.5042736666666666,0.5042736666666666,1.512821,0
0.82906,0.0068376133333333,0.794871866666667,0.991333333333334,0.062,0.636666653333333,0.0045410143333333,0.0049316446666666,-0.0058268228,-246.6,1.8,270.0,-4057,9,4124,11.93036596253443,0.2640000000000003,2.688000000000002,-0.0197385279830906,0.5367522133333333,0.5435898266666668,1.63076948,0
0.7299148,0.0136752066666667,0.7452994,0.816666666666667,0.193999986666667,0.936,-0.000374352,0.0141601573333333,-0.0098307306666666,-257.4,0.0,259.2,-4132,-13,4157,11.93036596253442,0.0240000000000003,0.1920000000000027,0.0088823029513747,0.4826212622222221,0.4962964688888888,1.488889406666666,0
0.475213533333333,0.894017066666667,0.4444442,0.774,0.172,-0.29533334,0.0119628946666667,0.0156250013333333,0.0059244806666666,145.8,-309.6,153.0,2373,-4934,2426,0.1662768775266119,12.24,-1.152000000000001,-0.0177646828827851,-0.2894588000000004,0.6045582666666667,1.8136748,0
0.398290266666667,0.829059866666667,0.417093866666667,0.902,-0.103333333333333,0.566,-0.000358076,-0.010139976,-0.0024902346666666,149.4,-313.2,147.6,2556,-5199,2580,-0.0415692193816534,12.312,-1.728,0.010856263521734,-0.2809118666666667,0.5481480000000003,1.644444000000001,0
0.42393154,0.752137,0.398290266666667,1.20333333333333,0.582666666666667,-0.416,-0.0021972666,0.014550808,-0.0122070294666667,147.6,-298.8,142.2,2272,-4735,2265,-0.1247076581449591,11.832,-0.9600000000000024,-0.0148039960613645,-0.227350731111111,0.5247862688888889,1.574358806666667,0
0.366986875,0.729166875,0.774038625,0.25625,-0.01687499375,1.521875,0.0145874075,0.0142211936875,-0.00358582675,-101.25,-313.875,447.1875,-1796,-5535,7826,12.66562153034741,12.9825,3.42,0.2350114374366082,-0.1057694166666668,0.6233974583333333,1.870192375,0
0.3317304375,0.727564375,0.79166675,0.98625,-0.040625,1.2525,0.013565059875,0.006042485,0.0095977725,-111.375,-317.25,442.125,-1827,-5453,7713,12.78253495985832,12.87,1.44,0.2655443538319588,-0.1105771875000001,0.6169871874999999,1.8509615625,0
0.14583319375,0.44711550625,0.49839750625,0.794375,0.0125,1.201875,0.007049561875,0.048171996875,0.00148010125,-67.5,-172.125,253.125,-1178,-3264,4621,7.40451720235695,7.065,1.44,0.2035531007285303,-0.0833334375,0.36378206875,1.09134620625,0
0.199999806666667,0.3230766,0.4820512,0.467333333333333,-1.03666666666667,18.4813333333333,0.0007649812666666,0.0022298192,0.0015950466666666,167.4,156.6,156.6,2736,2579,2440,-0.2494153162899187,0.1439999999999995,51.264,0.1628424478663088,0.0119659355555556,0.3350425355555556,1.005127606666667,0
0.480341866666667,0.353845933333333,0.217093806666667,0.306666666666667,-1.082,17.7,0.0061360754,0.0079915532666666,0.013557946,149.4,162.0,172.8,2492,2634,2817,0.5403998519614897,-0.0240000000000006,51.648,-0.1519863383046468,-0.0034187311111106,0.3504272022222223,1.051281606666667,0
0.413675066666667,0.314529666666667,0.358974066666667,0.294666666666667,-0.672666666666667,16.8133333333333,-4.88167999999996e-05,0.0083658913333333,0.0017415306666666,151.2,163.8,151.2,2677,2827,2771,0.0,-0.3360000000000014,49.72799999999999,-0.0315816370749417,0.0478632666666666,0.3623929333333336,1.087178800000001,0
0.2786322,0.4974358,0.300854406666667,0.238,-2.58466666666667,40.1226666666667,-0.010791018,0.0079264226666666,-0.0026041726666666,349.2,338.4,347.4,5674,5450,5626,-0.0415692193816528,0.2639999999999992,110.4,0.0128299970009876,-0.1384616644444444,0.3589741355555557,1.076922406666667,0
0.288888733333333,0.449572533333333,0.270085273333333,0.153333333333333,-2.28866666666667,40.14,-0.0199056073333333,0.0039387966666666,-0.0005859412666666,349.2,340.2,358.2,5847,5663,5901,0.2078460969082653,0.3599999999999983,111.744,-0.0108561826926963,-0.1133903533333334,0.3361821799999997,1.008546539999999,0
0.844444533333333,1.06324786666667,0.781196466666667,0.263333333333333,-1.39333333333333,26.788,0.0133789106666667,0.0284016753333333,-0.0040690053333333,271.8,259.2,280.8,4905,4655,5038,0.2078460969082653,0.4559999999999991,86.59200000000001,-0.036516288315723,-0.1669515777777801,0.89629628888889,2.68888886666667,0
0.823931666666667,1.07521353333333,0.769230866666667,0.0946666666666667,-1.28533333333333,28.1766666666667,0.010465494,-0.0006510786666666,0.008219394,298.8,279.0,309.6,5234,4849,5302,0.2494153162899181,0.6719999999999987,94.656,-0.0315815216048878,-0.185754844444442,0.8894586888888879,2.668376066666664,0
0.16346139375,0.2804484375,0.346153625,0.916875,0.0825,19.880625,-0.0064392,0.02894592,0.002380378625,165.375,160.3125,156.9375,3172,2980,2913,-0.1948557158514984,0.0224999999999988,51.48,0.1054774088910409,-0.0170939520833333,0.2633544854166666,0.79006345625,0
0.3044872,0.403846525,0.3285259375,-0.37124999375,1.0325,4.07875,0.0040435801875,-0.015777594375,-0.015197761875,27.0,27.0,32.0625,544,426,542,0.1169134295108993,0.0674999999999998,9.18,0.0138787715666037,-0.0582266375,0.3456198875,1.0368596625,0
0.2836535625,0.307692,0.2227562,-16.46125,0.52625,17.50375,-0.0099487381875,0.038452138125,-0.116546653,158.625,153.5625,167.0625,2765,2776,2925,0.194855715851499,0.2474999999999989,51.12,-0.0351591086323132,-0.0363247458333333,0.2713672541666667,0.8141017625,0
0.346153571428571,0.280219578571429,0.239926585714286,0.890714285714286,-0.838571428571429,39.105,-0.0115269116428571,-0.035191165,0.003574915,341.357142857143,351.0,356.785714285714,5528,5624,5701,0.3563075946998731,-0.0514285714285756,111.9085714285714,-0.0613301787973449,0.0085469999999996,0.2887665785714286,0.8662997357142861,0
0.208791007142857,0.276556578571429,0.2948715,0.608571428571429,-1.43071428571429,41.3421428571429,-0.0234549435714286,-0.0297502842857143,-0.0017089878571428,341.357142857143,347.142857142857,352.928571428571,5874,5829,5842,0.2672306960248989,-2.273736754432321e-15,111.0857142857142,0.0496985957230471,-0.0164835500000003,0.2600730285714287,0.7802190857142861,0
0.404761792857143,0.360805857142857,0.148351528571429,0.395,-0.604285714285714,36.7792857142857,-0.0017961214285714,-0.066179565,-0.0182407935714286,316.285714285714,306.642857142857,337.5,5524,5614,5918,0.4899229427123453,0.5399999999999977,102.4457142857142,-0.1480385351083401,-0.0561661309523807,0.3046397261904763,0.9139191785714288,0
